4971930382437929360,Holis
-6719170104249999531,Holis
-7622209544024611740,Holis
2884110314530120472,Holis
4689608080008212351,Holis
-3377323460411369068,Holis
8626380623120776979,Holis
7578981690797729567,Holis
2662714897624273481,Holis
7383364928960687978,Holis
8619709585861341760,Holis
-7471556684934270681,Holis
-8124753665440203293,Holis
8526969419936093943,Holis
1164301139058696062,Holis
-7870150855411263752,Holis
5390229162138059473,Holis
4900653728642610507,Holis
5573214172004883329,Holis
4405745151650127947,Holis
9170526948819665968,Holis
4889225983185666235,Holis
-5865843185819435946,Holis
1189841183540547644,Holis
-4307557782985783440,Holis
-965346669182787836,Holis
-7382587376883127169,Holis
4971930382437929360,Holis
-3704903805874896730,Holis
-8004144031634382179,Holis
-7822374769482186520,Holis
8113742237062067463,Holis
-6918371769783228174,Holis
3152352798812798943,Holis
1572609253762110125,Holis
-3374207714580900105,Holis
299205846312514071,Holis
5275749803884025222,Holis
-1867297583728871606,Holis
-5262722679025906586,Holis
6198382553206039929,Holis
2415709302685960495,Holis
1225842154284070801,Holis
3830819450499391224,Holis
4430289056589462343,Holis
7055865501956990835,Holis
5909103802760827679,Holis
-7158667231992665283,Holis
3477721220696032735,Holis
-3358941352181770938,Holis
-280361724849783059,Holis
-604801570546545709,Holis
1710117297540261660,Holis
-1455797668906607657,Holis
3280766393937945992,Holis
-7322768103961582949,Holis
-3301867581735603240,Holis
-9203237732020169630,Holis
4175592635587587266,Holis
-9047203491345247524,Holis
1800072354093042867,Holis
2804746584078950965,Holis
-6741680339050606787,Holis
-1299357334437269650,Holis
-9205384507062652263,Holis
1662574996431250041,Holis
-7374239071298528916,Holis
3360361118386081465,Holis
-1093157124429173896,Holis
-280361724849783059,Holis
257743403251123780,Holis
6715285958884171067,Holis
-5542332686002426800,Holis
4503213059568731722,Holis
7966066244046078088,Holis
3149571251858089724,Holis
4358955121464776596,Holis
6068349284050243103,Holis
1823831419080637070,Holis
-6138806180193109765,Holis
2692787782806869849,Holis
-3036840726320390371,Holis
-3415783775375114373,Holis
-1214864084335212169,Holis
7020631488309369645,Holis
-9150853988085587480,Holis
-8273339426522009421,Holis
9071247498983852299,Holis
-6268251654620397938,Holis
6325182747254453087,Holis
-7538261692859759510,Holis
-8862677959042552979,Holis
-7013868663831333705,Holis
-4103792410351705156,Holis
-8142408451187328016,Holis
-782481029262201833,Holis
-5515236591546618012,Holis
-7293944365902648078,Holis
-4752845488658548061,Holis
-1064525988612361284,Holis
-1418880224138563255,Holis
-6345495306227043897,Holis
7722086742703650481,Holis
1823831419080637070,Holis
7626087079883195614,Holis
4361315673915098940,Holis
470088366604690347,Holis
8128825428852102262,Holis
-8461008334357036701,Holis
-6369231653389035553,Holis
6075622124448933378,Holis
7009009502998426012,Holis
-7870150855411263752,Holis
-1778454413280098076,Holis
-5510070314018906560,Holis
5253831673781015636,Holis
7722086742703650481,Holis
-506819044344801036,Holis
4038662985670738883,Holis
-306322409301080772,Holis
-3374708067442800325,Holis
-5453020975371218342,Holis
7874386487970342537,Holis
6234478374210013830,Holis
-1402746620244003798,Holis
86623364256772646,Holis
8626380623120776979,Holis
3229953886555821172,Holis
-1684103415302254589,Holis
-4298722034667421768,Holis
-6158388984628996197,Holis
-7282537971661912400,Holis
7915108697637302529,Holis
119816788273112733,Holis
7428801151920634045,Holis
8884600928170432620,Holis
-6344132527431828610,Holis
1679264462747576215,Holis
