-3812996860739717299,Holis
867120054544845601,Holis
4104752091874790865,Holis
4826671630289428842,Holis
4772829341566799744,Holis
-4566227428697576236,Holis
1669364283024452147,Holis
-256748707297392385,Holis
5643659529471012966,Holis
-3796566980081658179,Holis
-6502410324635355773,Holis
209102328229874736,Holis
6374863848355906854,Holis
-1133347410957845387,Holis
-3620552828956660504,Holis
4778566258186012610,Holis
5796140859899685088,Holis
2172151129087756805,Holis
94509993687690450,Holis
-2140117166989206577,Holis
-427518212511204676,Holis
-7234323297753017649,Holis
-189287780266704830,Holis
-4349236001419994665,Holis
-4569013619904150205,Holis
3002658526276742369,Holis
7798513618928914853,Holis
-3812996860739717299,Holis
-2746038665450431218,Holis
7157927135631603589,Holis
4643143316517631781,Holis
-477352000640613457,Holis
-3775641323822615892,Holis
-8891205535112710410,Holis
-8839951634660683869,Holis
-2729330689977472366,Holis
3992806801085568068,Holis
-6355509647708443822,Holis
-3537562373526779754,Holis
7794099557447514386,Holis
7600009959573687300,Holis
7921539064004616208,Holis
-7640745468340220430,Holis
2551802837043475620,Holis
-8581891751661944907,Holis
419609558940771855,Holis
3905495864524334257,Holis
-8476911857151717914,Holis
6686071457466037582,Holis
6708472584555679380,Holis
-5353464237132534806,Holis
717566925329709847,Holis
4987427053483054120,Holis
-8508312143380298383,Holis
4876051666744170083,Holis
-5024105073130681592,Holis
8411457496160965353,Holis
5804300745086020652,Holis
626282719725759871,Holis
-5120033429063603347,Holis
-8312790326848808201,Holis
3455033694149031740,Holis
6490531130890447869,Holis
-8965399581721280616,Holis
-8928556489134263431,Holis
639405094183571122,Holis
6596289940476947766,Holis
2287995140867788146,Holis
3570721895996144252,Holis
-5353464237132534806,Holis
-5110585580119600317,Holis
-1157378527087394560,Holis
-1379881021971265206,Holis
595946463994336672,Holis
-4944998141627968028,Holis
1560641479034749416,Holis
5446795970580908082,Holis
2535091579935495357,Holis
-2076610839226695872,Holis
8153063148941075460,Holis
1386895294149245873,Holis
-4619639319342961562,Holis
3860660817813569145,Holis
3839117636197932629,Holis
-5499767860714898560,Holis
-5976659813485579760,Holis
-3174011348469153894,Holis
8200777231711376333,Holis
7835335672213458382,Holis
585544679252510183,Holis
-4182592715346819608,Holis
540096564414621281,Holis
-2720857621635955338,Holis
2168929443263577020,Holis
-8061710490625442162,Holis
-8175009921145751668,Holis
-7091824445455760116,Holis
2034211155020016675,Holis
9066982591427835957,Holis
4509459246971839310,Holis
-3281464094282120300,Holis
8919355791246905595,Holis
794130676214526890,Holis
-8837110165823666850,Holis
-2076610839226695872,Holis
2383053802144938908,Holis
-709969326880510263,Holis
6486953388790796919,Holis
1792553423881950953,Holis
6194445088850218906,Holis
1337909017913522048,Holis
3080944572253397464,Holis
4778566258186012610,Holis
8608539421212838364,Holis
7663527227580699188,Holis
6195004235947890987,Holis
794130676214526890,Holis
4589089125350193921,Holis
993556335645881361,Holis
-6357112616221168450,Holis
-8407799124866854217,Holis
1241086175361419566,Holis
-5247514782225729922,Holis
331213047901393972,Holis
115165234723032908,Holis
350125031077859158,Holis
1669364283024452147,Holis
-2529165234455997620,Holis
8160523928788466091,Holis
-914115092379966347,Holis
1175315215030101863,Holis
-3558599451374411636,Holis
8996014079360566667,Holis
3349622864045577659,Holis
-3048072921639255119,Holis
1963375449365210926,Holis
-6804397197133585596,Holis
3778146121720986919,Holis
3135797700426686183,Holis
7663527227580699188,Holis
-3670651807613105092,Holis
8039837292089284417,Holis
7399912950169173616,Holis
-862172688172769857,Holis
-7741723290514654422,Holis
-5855573230837083962,Holis
-3058322191802112867,Holis
-7986519843096910156,Holis
-7250730371324329391,Holis
353906529900392827,Holis
9102998012789339089,Holis
-7659335447706985788,Holis
7799202717176975339,Holis
-6435375476441322399,Holis
-3893013387168399911,Holis
717566925329709847,Holis
2689542289452346631,Holis
4817807151625493084,Holis
7207316710110534876,Holis
-3549939248604667860,Holis
-132264673714327111,Holis
-7169580706124843264,Holis
8615445581051731159,Holis
-381139704560576481,Holis
7485173154849864242,Holis
-8328845931975766540,Holis
6663721078653361960,Holis
6486078381341885347,Holis
-3496353865846416885,Holis
1600816673141879735,Holis
-5728608591759833779,Holis
3076514466567971917,Holis
-4945129755987058954,Holis
-5717812408547900991,Holis
-9107046010243105914,Holis
-4071018735252019752,Holis
4407651319371972877,Holis
8039837292089284417,Holis
4710016384546237333,Holis
-8388000887996848182,Holis
-3134586427660632454,Holis
6279685556180649840,Holis
6190367426306012508,Holis
-6492787812156415490,Holis
-2671332422852030090,Holis
7793162017874123447,Holis
69798233771869050,Holis
-5198678590976947811,Holis
1022866880679835073,Holis
-5790578474063975979,Holis
-516810915235471743,Holis
-381848337310213230,Holis
-8882362598840261919,Holis
-3445598552831092929,Holis
-1931012665122584882,Holis
-8597021501815000132,Holis
-2347456577323289805,Holis
5237377250463681677,Holis
3598264535127418017,Holis
-8597021501815000132,Holis
-1007194934781986339,Holis
-5950824241834096968,Holis
328365009722024627,Holis
-7280140198693840686,Holis
-1491679368306599657,Holis
3189135391174851540,Holis
-4487977674061309843,Holis
-7161479326296830726,Holis
-5222764413706478916,Holis
-1785693427258812143,Holis
8709277406582970363,Holis
-8262560356742077752,Holis
1121947979352369819,Holis
-5222764413706478916,Holis
5022575551005405688,Holis
-8230822323847709763,Holis
1187715044413642791,Holis
4876051666744170083,Holis
-3700065238914200376,Holis
4519881863825667553,Holis
3856565094741369820,Holis
639405094183571122,Holis
-710763372248065069,Holis
1730721666936850318,Holis
-4466253781561855808,Holis
4643143316517631781,Holis
4961375870820651825,Holis
-3064499071399291848,Holis
764921689300016407,Holis
-5426127676146183087,Holis
-1541574872326748407,Holis
2551802837043475620,Holis
2551802837043475620,Holis
-2503453173159758060,Holis
114804099331121569,Holis
-2988395348604157292,Holis
-5725563669944391070,Holis
8153128924266263279,Holis
6773989566297811666,Holis
-1517592532698183747,Holis
-7171012588026447474,Holis
-1901829879692899820,Holis
2796124172800719602,Holis
-5056922930230321877,Holis
-6922025361341348927,Holis
3705960416406551175,Holis
-1238461629872311472,Holis
-8647986979822534851,Holis
2098752266831068383,Holis
8799599148675330084,Holis
-4035516868654020411,Holis
186161658978516506,Holis
-3735589150140573832,Holis
-1854756120258722084,Holis
-3542011198035529997,Holis
-3889105010454396894,Holis
-6707801769317713572,Holis
-7574170947618929193,Holis
-4618166200325566355,Holis
-5499767860714898560,Holis
-6655099177855032564,Holis
-4703345128743675180,Holis
1669364283024452147,Holis
-2152638375347953748,Holis
-1023371682378454100,Holis
-8691856140696453928,Holis
1753107942436251117,Holis
4113245433161366224,Holis
4055869253202659233,Holis
1591559459202717643,Holis
-3100220183257236511,Holis
-1730785080088683862,Holis
2981481878661519924,Holis
-3775641323822615892,Holis
-3876505870155344755,Holis
1591559459202717643,Holis
6666585781330785806,Holis
-6670465683576504174,Holis
-710763372248065069,Holis
8335662829893462072,Holis
6175286920511037992,Holis
8081918464091200053,Holis
-6522188341966975381,Holis
1319288597727046324,Holis
2271451470121394822,Holis
-8848680498316878501,Holis
8200777231711376333,Holis
-5535434927258335028,Holis
-2720857621635955338,Holis
-8882362598840261919,Holis
-2095843561041070451,Holis
-5374656986279042270,Holis
6796570539683887937,Holis
-3494739134461459378,Holis
4072179745854367183,Holis
8858237203485214939,Holis
-5734728188811441096,Holis
-3477076736753893302,Holis
4304712364090953805,Holis
-3332126265809574022,Holis
-1386217782079653866,Holis
2982221885574287572,Holis
2196807068372810609,Holis
6404494412296072965,Holis
9039546706471693040,Holis
5327718738033611339,Holis
